
0	-121.8430315	0	0
1	-70.28421622292939	51.55881524516585	1.82667308447906
2	-76.04594919162498 -5.76173296869560	0.47957036486034
3	-74.71459889904408	1.33135029258091	0.08683168890642
4	-74.98477369519108	-0.27017479614700	0.03102613635914
5	-74.93576612570291	0.04900756948817	0.01079928317938
6	-74.94390401688869	-0.00813789118578	0.00525482683138
7	-74.94211972310386	0.00178429378484	0.00243857964230
8	-74.94225019043290	-0.00013046732904	0.00117727953072
9	-74.94213643889218	0.00011375154072	0.00056454317959
10	-74.94211186881515	0.00002457007703	0.00027220499159
11	-74.94209456587416	0.00001730294099	0.00013118030880
12	-74.94208713656433	0.00000742930983	0.00006327566629
13	-74.94208338324053	0.00000375332380	0.00003052254713
14	-74.94208159987544	0.00000178336509	0.00001472584663
15	-74.94208073412025	0.00000086575518	0.00000710483650
16	-74.94208031720603	0.00000041691422	0.00000342802597
17	-74.94208011587487	0.00000020133116	0.00000165401423
18	-74.94208001875499	0.00000009711988	0.00000079806484
19	-74.94207997188846	0.00000004686653	0.00000038506909
20	-74.94207994927585	0.00000002261261	0.00000018579758
21	-74.94207993836483	0.00000001091102	0.00000008964826
